10000 data loaded from mnist_test_normalized.data
60000 data loaded from mnist_train_normalized.data
0 Accuracy: 0.0304 evaluated in 910ms
1 Accuracy: 0.8373, trained in 18520ms, evaluated in 1026ms
34 Accuracy: 0.1135, trained in 15297ms, evaluated in 907ms
35 Accuracy: 0.1135, trained in 19193ms, evaluated in 1088ms
36 Accuracy: 0.0974, trained in 20063ms, evaluated in 1022ms
37 Accuracy: 0.0982, trained in 19656ms, evaluated in 1031ms
38 Accuracy: 0.101, trained in 19468ms, evaluated in 727ms
39 Accuracy: 0.1009, trained in 16834ms, evaluated in 1074ms
40 Accuracy: 0.1032, trained in 20918ms, evaluated in 1068ms
41 Accuracy: 0.1009, trained in 17723ms, evaluated in 1074ms
42 Accuracy: 0.1135, trained in 18614ms, evaluated in 859ms
43 Accuracy: 0.1028, trained in 14606ms, evaluated in 1072ms
44 Accuracy: 0.1135, trained in 20618ms, evaluated in 1078ms
45 Accuracy: 0.0982, trained in 18270ms, evaluated in 999ms
46 Accuracy: 0.0958, trained in 17586ms, evaluated in 730ms
47 Accuracy: 0.1028, trained in 14371ms, evaluated in 1067ms
48 Accuracy: 0.0892, trained in 19020ms, evaluated in 748ms
49 Accuracy: 0.1009, trained in 16681ms, evaluated in 1071ms
50 Accuracy: 0.1009, trained in 17572ms, evaluated in 1027ms
51 Accuracy: 0.0982, trained in 19013ms, evaluated in 1079ms
52 Accuracy: 0.098, trained in 18878ms, evaluated in 1079ms
53 Accuracy: 0.1032, trained in 20739ms, evaluated in 1067ms
54 Accuracy: 0.101, trained in 17450ms, evaluated in 1027ms
55 Accuracy: 0.1028, trained in 18578ms, evaluated in 1069ms
56 Accuracy: 0.1135, trained in 16929ms, evaluated in 1035ms
57 Accuracy: 0.098, trained in 19693ms, evaluated in 1040ms
58 Accuracy: 0.1028, trained in 15924ms, evaluated in 911ms
59 Accuracy: 0.1135, trained in 19401ms, evaluated in 1065ms
60 Accuracy: 0.0958, trained in 16279ms, evaluated in 1066ms
61 Accuracy: 0.1032, trained in 15932ms, evaluated in 1074ms
62 Accuracy: 0.1028, trained in 19574ms, evaluated in 738ms
63 Accuracy: 0.1135, trained in 19380ms, evaluated in 1096ms
64 Accuracy: 0.1009, trained in 18988ms, evaluated in 1085ms
65 Accuracy: 0.1009, trained in 18783ms, evaluated in 1038ms
66 Accuracy: 0.0958, trained in 16404ms, evaluated in 1019ms
67 Accuracy: 0.1009, trained in 17147ms, evaluated in 728ms
68 Accuracy: 0.098, trained in 17570ms, evaluated in 730ms
69 Accuracy: 0.1028, trained in 16931ms, evaluated in 733ms
70 Accuracy: 0.0982, trained in 17999ms, evaluated in 742ms
71 Accuracy: 0.0958, trained in 14109ms, evaluated in 1060ms
72 Accuracy: 0.1032, trained in 20016ms, evaluated in 1037ms
73 Accuracy: 0.1009, trained in 18983ms, evaluated in 1025ms
74 Accuracy: 0.0974, trained in 19779ms, evaluated in 735ms
75 Accuracy: 0.1135, trained in 13092ms, evaluated in 1028ms
76 Accuracy: 0.1135, trained in 18407ms, evaluated in 1071ms
77 Accuracy: 0.1135, trained in 17182ms, evaluated in 922ms
78 Accuracy: 0.1135, trained in 18182ms, evaluated in 1068ms
79 Accuracy: 0.1009, trained in 16692ms, evaluated in 724ms
80 Accuracy: 0.1032, trained in 12408ms, evaluated in 748ms
81 Accuracy: 0.0974, trained in 16708ms, evaluated in 1035ms
82 Accuracy: 0.1032, trained in 16890ms, evaluated in 1031ms
83 Accuracy: 0.0974, trained in 13605ms, evaluated in 995ms
84 Accuracy: 0.0974, trained in 17255ms, evaluated in 1023ms
85 Accuracy: 0.1028, trained in 18968ms, evaluated in 1046ms
86 Accuracy: 0.1135, trained in 14923ms, evaluated in 897ms
87 Accuracy: 0.1032, trained in 20206ms, evaluated in 1077ms
88 Accuracy: 0.1135, trained in 19231ms, evaluated in 735ms
89 Accuracy: 0.098, trained in 19016ms, evaluated in 1069ms
90 Accuracy: 0.0982, trained in 17309ms, evaluated in 1028ms
91 Accuracy: 0.1135, trained in 20951ms, evaluated in 814ms
92 Accuracy: 0.1032, trained in 16784ms, evaluated in 733ms
93 Accuracy: 0.0892, trained in 18795ms, evaluated in 1077ms
94 Accuracy: 0.1028, trained in 18530ms, evaluated in 734ms
95 Accuracy: 0.1135, trained in 15506ms, evaluated in 1064ms
96 Accuracy: 0.098, trained in 16008ms, evaluated in 868ms
97 Accuracy: 0.1135, trained in 18461ms, evaluated in 731ms
98 Accuracy: 0.0958, trained in 12541ms, evaluated in 737ms
99 Accuracy: 0.098, trained in 14081ms, evaluated in 732ms
100 Accuracy: 0.1028, trained in 12629ms, evaluated in 738ms
101 Accuracy: 0.0958, trained in 18372ms, evaluated in 1019ms
102 Accuracy: 0.1032, trained in 17370ms, evaluated in 1070ms
103 Accuracy: 0.0982, trained in 17633ms, evaluated in 723ms
104 Accuracy: 0.1135, trained in 17477ms, evaluated in 1081ms
105 Accuracy: 0.1135, trained in 16930ms, evaluated in 724ms
106 Accuracy: 0.0982, trained in 17899ms, evaluated in 1069ms
107 Accuracy: 0.1009, trained in 18325ms, evaluated in 1076ms
108 Accuracy: 0.0974, trained in 16703ms, evaluated in 977ms
109 Accuracy: 0.1135, trained in 17727ms, evaluated in 1082ms
110 Accuracy: 0.1032, trained in 19213ms, evaluated in 965ms
111 Accuracy: 0.0982, trained in 19732ms, evaluated in 1022ms
112 Accuracy: 0.1028, trained in 17726ms, evaluated in 1067ms
113 Accuracy: 0.1009, trained in 18808ms, evaluated in 1054ms
114 Accuracy: 0.1032, trained in 17427ms, evaluated in 750ms
115 Accuracy: 0.0958, trained in 14284ms, evaluated in 738ms
116 Accuracy: 0.101, trained in 16942ms, evaluated in 1030ms
117 Accuracy: 0.1135, trained in 17969ms, evaluated in 1042ms
118 Accuracy: 0.1009, trained in 19960ms, evaluated in 1085ms
119 Accuracy: 0.1028, trained in 15269ms, evaluated in 736ms
120 Accuracy: 0.1028, trained in 12639ms, evaluated in 726ms
121 Accuracy: 0.0982, trained in 15422ms, evaluated in 740ms
122 Accuracy: 0.0958, trained in 20927ms, evaluated in 733ms
123 Accuracy: 0.1135, trained in 15480ms, evaluated in 770ms
124 Accuracy: 0.1028, trained in 19184ms, evaluated in 1090ms
125 Accuracy: 0.0892, trained in 19759ms, evaluated in 1085ms
126 Accuracy: 0.0958, trained in 17417ms, evaluated in 843ms
127 Accuracy: 0.1028, trained in 16434ms, evaluated in 1108ms
128 Accuracy: 0.1135, trained in 18958ms, evaluated in 1089ms
129 Accuracy: 0.1135, trained in 19145ms, evaluated in 779ms
130 Accuracy: 0.101, trained in 18700ms, evaluated in 1045ms
131 Accuracy: 0.1009, trained in 20222ms, evaluated in 1011ms
132 Accuracy: 0.1009, trained in 20268ms, evaluated in 1084ms
133 Accuracy: 0.1135, trained in 14840ms, evaluated in 738ms
134 Accuracy: 0.1032, trained in 12827ms, evaluated in 1083ms
135 Accuracy: 0.0892, trained in 18614ms, evaluated in 1067ms
136 Accuracy: 0.098, trained in 19486ms, evaluated in 896ms
137 Accuracy: 0.1135, trained in 17836ms, evaluated in 1087ms
138 Accuracy: 0.0982, trained in 17262ms, evaluated in 742ms
139 Accuracy: 0.0974, trained in 14799ms, evaluated in 1081ms
140 Accuracy: 0.0982, trained in 19228ms, evaluated in 1036ms
141 Accuracy: 0.0958, trained in 18302ms, evaluated in 1100ms
142 Accuracy: 0.1028, trained in 17032ms, evaluated in 1082ms
143 Accuracy: 0.1009, trained in 19644ms, evaluated in 729ms
144 Accuracy: 0.1032, trained in 16065ms, evaluated in 744ms
145 Accuracy: 0.0982, trained in 14002ms, evaluated in 736ms
146 Accuracy: 0.101, trained in 16843ms, evaluated in 734ms
147 Accuracy: 0.1032, trained in 15001ms, evaluated in 717ms
148 Accuracy: 0.1009, trained in 12247ms, evaluated in 699ms
149 Accuracy: 0.101, trained in 11968ms, evaluated in 692ms
150 Accuracy: 0.1135, trained in 11810ms, evaluated in 669ms
accuracy in training data: 0.112367
general accuracy: 0.1135
0.1135
