10000 data loaded from mnist_test_normalized.data
60000 data loaded from mnist_train_normalized.data
0 Accuracy: 0.0942 evaluated in 1047ms
1 Accuracy: 0.8856, trained in 16867ms, evaluated in 683ms
31 Accuracy: 0.8402, trained in 20274ms, evaluated in 1100ms
32 Accuracy: 0.8298, trained in 17956ms, evaluated in 1034ms
33 Accuracy: 0.8367, trained in 18765ms, evaluated in 1086ms
34 Accuracy: 0.8287, trained in 18687ms, evaluated in 1110ms
35 Accuracy: 0.8187, trained in 17357ms, evaluated in 766ms
36 Accuracy: 0.8437, trained in 16857ms, evaluated in 1076ms
37 Accuracy: 0.8251, trained in 13530ms, evaluated in 740ms
38 Accuracy: 0.8409, trained in 14885ms, evaluated in 733ms
39 Accuracy: 0.8378, trained in 17275ms, evaluated in 1098ms
40 Accuracy: 0.8323, trained in 18159ms, evaluated in 748ms
41 Accuracy: 0.8413, trained in 15584ms, evaluated in 867ms
42 Accuracy: 0.8395, trained in 19870ms, evaluated in 885ms
43 Accuracy: 0.8306, trained in 20148ms, evaluated in 1094ms
44 Accuracy: 0.8298, trained in 17158ms, evaluated in 1094ms
45 Accuracy: 0.823, trained in 18959ms, evaluated in 1046ms
46 Accuracy: 0.8322, trained in 15399ms, evaluated in 781ms
47 Accuracy: 0.8335, trained in 19125ms, evaluated in 1088ms
48 Accuracy: 0.8401, trained in 16827ms, evaluated in 991ms
49 Accuracy: 0.8352, trained in 15226ms, evaluated in 1005ms
50 Accuracy: 0.8472, trained in 16531ms, evaluated in 746ms
51 Accuracy: 0.8378, trained in 16291ms, evaluated in 741ms
52 Accuracy: 0.8424, trained in 14408ms, evaluated in 752ms
53 Accuracy: 0.8293, trained in 18655ms, evaluated in 1090ms
54 Accuracy: 0.8214, trained in 19460ms, evaluated in 754ms
55 Accuracy: 0.8338, trained in 12700ms, evaluated in 740ms
56 Accuracy: 0.8422, trained in 17008ms, evaluated in 746ms
57 Accuracy: 0.8288, trained in 17084ms, evaluated in 1086ms
58 Accuracy: 0.8297, trained in 13174ms, evaluated in 740ms
59 Accuracy: 0.8343, trained in 18862ms, evaluated in 864ms
60 Accuracy: 0.8373, trained in 18319ms, evaluated in 1098ms
61 Accuracy: 0.8285, trained in 21284ms, evaluated in 1089ms
62 Accuracy: 0.8378, trained in 19189ms, evaluated in 852ms
63 Accuracy: 0.8399, trained in 19425ms, evaluated in 764ms
64 Accuracy: 0.8283, trained in 18627ms, evaluated in 755ms
65 Accuracy: 0.8365, trained in 17567ms, evaluated in 885ms
66 Accuracy: 0.8332, trained in 17899ms, evaluated in 1054ms
67 Accuracy: 0.8232, trained in 20276ms, evaluated in 743ms
68 Accuracy: 0.8314, trained in 15132ms, evaluated in 1095ms
69 Accuracy: 0.8399, trained in 19328ms, evaluated in 741ms
70 Accuracy: 0.8311, trained in 17754ms, evaluated in 1099ms
71 Accuracy: 0.8364, trained in 18530ms, evaluated in 783ms
72 Accuracy: 0.8344, trained in 14552ms, evaluated in 1078ms
73 Accuracy: 0.8212, trained in 20058ms, evaluated in 1102ms
74 Accuracy: 0.8327, trained in 18279ms, evaluated in 1100ms
75 Accuracy: 0.7577, trained in 19338ms, evaluated in 772ms
76 Accuracy: 0.8293, trained in 18041ms, evaluated in 1087ms
77 Accuracy: 0.8371, trained in 15582ms, evaluated in 742ms
78 Accuracy: 0.8295, trained in 20059ms, evaluated in 1089ms
79 Accuracy: 0.8328, trained in 14821ms, evaluated in 741ms
80 Accuracy: 0.8225, trained in 15350ms, evaluated in 737ms
81 Accuracy: 0.843, trained in 16072ms, evaluated in 1060ms
82 Accuracy: 0.8358, trained in 18240ms, evaluated in 753ms
83 Accuracy: 0.8419, trained in 16924ms, evaluated in 746ms
84 Accuracy: 0.8299, trained in 16686ms, evaluated in 943ms
85 Accuracy: 0.8304, trained in 18430ms, evaluated in 1102ms
86 Accuracy: 0.8364, trained in 17654ms, evaluated in 914ms
87 Accuracy: 0.8185, trained in 13992ms, evaluated in 1092ms
88 Accuracy: 0.8377, trained in 19072ms, evaluated in 1084ms
89 Accuracy: 0.8338, trained in 14745ms, evaluated in 1096ms
90 Accuracy: 0.8306, trained in 15625ms, evaluated in 747ms
91 Accuracy: 0.8403, trained in 16853ms, evaluated in 1095ms
92 Accuracy: 0.8235, trained in 16600ms, evaluated in 740ms
93 Accuracy: 0.8311, trained in 18834ms, evaluated in 1087ms
94 Accuracy: 0.8343, trained in 14869ms, evaluated in 1101ms
95 Accuracy: 0.8365, trained in 15876ms, evaluated in 1020ms
96 Accuracy: 0.8363, trained in 16014ms, evaluated in 748ms
97 Accuracy: 0.8308, trained in 17389ms, evaluated in 1058ms
98 Accuracy: 0.8338, trained in 13843ms, evaluated in 744ms
99 Accuracy: 0.8365, trained in 17470ms, evaluated in 1058ms
100 Accuracy: 0.8215, trained in 16709ms, evaluated in 1103ms
101 Accuracy: 0.8371, trained in 18812ms, evaluated in 867ms
102 Accuracy: 0.828, trained in 19121ms, evaluated in 1091ms
103 Accuracy: 0.8295, trained in 17179ms, evaluated in 783ms
104 Accuracy: 0.8379, trained in 17168ms, evaluated in 1044ms
105 Accuracy: 0.8261, trained in 18185ms, evaluated in 1038ms
106 Accuracy: 0.8398, trained in 19005ms, evaluated in 810ms
107 Accuracy: 0.8322, trained in 18923ms, evaluated in 783ms
108 Accuracy: 0.8368, trained in 18873ms, evaluated in 1092ms
109 Accuracy: 0.8308, trained in 18586ms, evaluated in 886ms
110 Accuracy: 0.832, trained in 18306ms, evaluated in 1088ms
111 Accuracy: 0.8377, trained in 14075ms, evaluated in 750ms
112 Accuracy: 0.8295, trained in 15473ms, evaluated in 937ms
113 Accuracy: 0.8208, trained in 16846ms, evaluated in 1065ms
114 Accuracy: 0.8356, trained in 15819ms, evaluated in 745ms
115 Accuracy: 0.7563, trained in 17074ms, evaluated in 1058ms
116 Accuracy: 0.7589, trained in 15102ms, evaluated in 1084ms
117 Accuracy: 0.7834, trained in 19586ms, evaluated in 731ms
118 Accuracy: 0.7867, trained in 18876ms, evaluated in 1088ms
119 Accuracy: 0.7954, trained in 15065ms, evaluated in 727ms
120 Accuracy: 0.7933, trained in 15692ms, evaluated in 1108ms
121 Accuracy: 0.7923, trained in 21323ms, evaluated in 1089ms
122 Accuracy: 0.8114, trained in 18330ms, evaluated in 759ms
123 Accuracy: 0.8155, trained in 15389ms, evaluated in 759ms
124 Accuracy: 0.8189, trained in 18449ms, evaluated in 1075ms
125 Accuracy: 0.819, trained in 19099ms, evaluated in 734ms
126 Accuracy: 0.8247, trained in 16697ms, evaluated in 738ms
127 Accuracy: 0.8317, trained in 12828ms, evaluated in 758ms
128 Accuracy: 0.8318, trained in 18659ms, evaluated in 899ms
129 Accuracy: 0.8366, trained in 16413ms, evaluated in 1076ms
130 Accuracy: 0.8327, trained in 18380ms, evaluated in 1061ms
131 Accuracy: 0.8297, trained in 18201ms, evaluated in 740ms
132 Accuracy: 0.8355, trained in 18001ms, evaluated in 747ms
133 Accuracy: 0.8357, trained in 19125ms, evaluated in 1057ms
134 Accuracy: 0.8363, trained in 20290ms, evaluated in 1108ms
135 Accuracy: 0.8379, trained in 18499ms, evaluated in 922ms
136 Accuracy: 0.8325, trained in 16738ms, evaluated in 1106ms
137 Accuracy: 0.8261, trained in 18445ms, evaluated in 754ms
138 Accuracy: 0.8369, trained in 18354ms, evaluated in 951ms
139 Accuracy: 0.8338, trained in 16966ms, evaluated in 762ms
140 Accuracy: 0.8279, trained in 16106ms, evaluated in 745ms
141 Accuracy: 0.8324, trained in 12748ms, evaluated in 748ms
142 Accuracy: 0.8325, trained in 15846ms, evaluated in 1100ms
143 Accuracy: 0.8322, trained in 19511ms, evaluated in 766ms
144 Accuracy: 0.8387, trained in 17529ms, evaluated in 799ms
145 Accuracy: 0.8293, trained in 17188ms, evaluated in 771ms
146 Accuracy: 0.8384, trained in 18501ms, evaluated in 917ms
147 Accuracy: 0.829, trained in 19737ms, evaluated in 759ms
148 Accuracy: 0.8311, trained in 12489ms, evaluated in 727ms
149 Accuracy: 0.8309, trained in 12242ms, evaluated in 708ms
150 Accuracy: 0.8344, trained in 12002ms, evaluated in 701ms
accuracy in training data: 0.8349
general accuracy: 0.8344
0.8344
