10000 data loaded from mnist_test_normalized.data
60000 data loaded from mnist_train_normalized.data
0 Accuracy: 0.1369 evaluated in 1050ms
1 Accuracy: 0.1009, trained in 16388ms, evaluated in 965ms
71 Accuracy: 0.0974, trained in 14993ms, evaluated in 750ms
72 Accuracy: 0.0958, trained in 17780ms, evaluated in 751ms
73 Accuracy: 0.1032, trained in 19757ms, evaluated in 768ms
74 Accuracy: 0.1135, trained in 20558ms, evaluated in 1062ms
75 Accuracy: 0.0974, trained in 15021ms, evaluated in 970ms
76 Accuracy: 0.1009, trained in 19910ms, evaluated in 908ms
77 Accuracy: 0.0892, trained in 20303ms, evaluated in 1089ms
78 Accuracy: 0.1009, trained in 15599ms, evaluated in 729ms
79 Accuracy: 0.1135, trained in 13781ms, evaluated in 745ms
80 Accuracy: 0.1009, trained in 15430ms, evaluated in 734ms
81 Accuracy: 0.1029, trained in 14579ms, evaluated in 736ms
82 Accuracy: 0.0974, trained in 15569ms, evaluated in 1080ms
83 Accuracy: 0.1009, trained in 18093ms, evaluated in 839ms
84 Accuracy: 0.1009, trained in 20124ms, evaluated in 844ms
85 Accuracy: 0.1028, trained in 17694ms, evaluated in 1045ms
86 Accuracy: 0.1028, trained in 19155ms, evaluated in 1010ms
87 Accuracy: 0.098, trained in 17346ms, evaluated in 1099ms
88 Accuracy: 0.1032, trained in 15794ms, evaluated in 1043ms
89 Accuracy: 0.1135, trained in 17037ms, evaluated in 1081ms
90 Accuracy: 0.098, trained in 18848ms, evaluated in 731ms
91 Accuracy: 0.1135, trained in 16575ms, evaluated in 1049ms
92 Accuracy: 0.1028, trained in 17539ms, evaluated in 1086ms
93 Accuracy: 0.0958, trained in 19127ms, evaluated in 1103ms
94 Accuracy: 0.1135, trained in 15135ms, evaluated in 748ms
95 Accuracy: 0.0958, trained in 19801ms, evaluated in 1084ms
96 Accuracy: 0.0982, trained in 19053ms, evaluated in 943ms
97 Accuracy: 0.1135, trained in 13591ms, evaluated in 1085ms
98 Accuracy: 0.1135, trained in 19386ms, evaluated in 897ms
99 Accuracy: 0.1135, trained in 17884ms, evaluated in 738ms
100 Accuracy: 0.0892, trained in 13780ms, evaluated in 1095ms
101 Accuracy: 0.0958, trained in 19544ms, evaluated in 1055ms
102 Accuracy: 0.0982, trained in 19390ms, evaluated in 1096ms
103 Accuracy: 0.1032, trained in 15317ms, evaluated in 741ms
104 Accuracy: 0.0974, trained in 16412ms, evaluated in 746ms
105 Accuracy: 0.1028, trained in 14842ms, evaluated in 1092ms
106 Accuracy: 0.101, trained in 18542ms, evaluated in 1069ms
107 Accuracy: 0.0974, trained in 18828ms, evaluated in 783ms
108 Accuracy: 0.101, trained in 17184ms, evaluated in 737ms
109 Accuracy: 0.0891, trained in 18530ms, evaluated in 757ms
110 Accuracy: 0.101, trained in 14523ms, evaluated in 746ms
111 Accuracy: 0.101, trained in 19615ms, evaluated in 1090ms
112 Accuracy: 0.0974, trained in 18209ms, evaluated in 977ms
113 Accuracy: 0.0892, trained in 20203ms, evaluated in 1052ms
114 Accuracy: 0.098, trained in 14626ms, evaluated in 754ms
115 Accuracy: 0.1035, trained in 18121ms, evaluated in 752ms
116 Accuracy: 0.4189, trained in 19272ms, evaluated in 1096ms
117 Accuracy: 0.8404, trained in 19669ms, evaluated in 723ms
118 Accuracy: 0.8873, trained in 14261ms, evaluated in 1082ms
119 Accuracy: 0.888, trained in 15797ms, evaluated in 1087ms
120 Accuracy: 0.8822, trained in 18363ms, evaluated in 1083ms
121 Accuracy: 0.8485, trained in 18246ms, evaluated in 730ms
122 Accuracy: 0.8907, trained in 17195ms, evaluated in 1053ms
123 Accuracy: 0.9034, trained in 14497ms, evaluated in 736ms
124 Accuracy: 0.9017, trained in 18629ms, evaluated in 1087ms
125 Accuracy: 0.8933, trained in 19795ms, evaluated in 736ms
126 Accuracy: 0.9017, trained in 18286ms, evaluated in 980ms
127 Accuracy: 0.8889, trained in 15143ms, evaluated in 733ms
128 Accuracy: 0.8975, trained in 16026ms, evaluated in 1045ms
129 Accuracy: 0.9005, trained in 17831ms, evaluated in 755ms
130 Accuracy: 0.9016, trained in 18553ms, evaluated in 1075ms
131 Accuracy: 0.8875, trained in 19560ms, evaluated in 1089ms
132 Accuracy: 0.9001, trained in 19338ms, evaluated in 963ms
133 Accuracy: 0.9015, trained in 17712ms, evaluated in 1043ms
134 Accuracy: 0.9029, trained in 14347ms, evaluated in 1003ms
135 Accuracy: 0.8947, trained in 17104ms, evaluated in 1070ms
136 Accuracy: 0.9, trained in 20421ms, evaluated in 1096ms
137 Accuracy: 0.8906, trained in 18990ms, evaluated in 1018ms
138 Accuracy: 0.8905, trained in 17874ms, evaluated in 885ms
139 Accuracy: 0.8872, trained in 19731ms, evaluated in 1082ms
140 Accuracy: 0.9011, trained in 18726ms, evaluated in 1043ms
141 Accuracy: 0.89, trained in 20391ms, evaluated in 929ms
142 Accuracy: 0.905, trained in 19968ms, evaluated in 1093ms
143 Accuracy: 0.9135, trained in 15484ms, evaluated in 746ms
144 Accuracy: 0.9148, trained in 18095ms, evaluated in 731ms
145 Accuracy: 0.9193, trained in 14518ms, evaluated in 752ms
146 Accuracy: 0.9144, trained in 17962ms, evaluated in 1008ms
147 Accuracy: 0.9014, trained in 18168ms, evaluated in 1074ms
148 Accuracy: 0.9157, trained in 17634ms, evaluated in 1092ms
149 Accuracy: 0.9191, trained in 18532ms, evaluated in 707ms
150 Accuracy: 0.9199, trained in 12180ms, evaluated in 696ms
accuracy in training data: 0.921867
general accuracy: 0.9199
0.9199
