10000 data loaded from mnist_test_normalized.data
60000 data loaded from mnist_train_normalized.data
0 Accuracy: 0.087 evaluated in 678ms
1 Accuracy: 0.4744, trained in 15800ms, evaluated in 1039ms
112 Accuracy: 0.9093, trained in 16139ms, evaluated in 1074ms
113 Accuracy: 0.9079, trained in 19139ms, evaluated in 1084ms
114 Accuracy: 0.9055, trained in 19689ms, evaluated in 872ms
115 Accuracy: 0.9086, trained in 18364ms, evaluated in 964ms
116 Accuracy: 0.9064, trained in 16797ms, evaluated in 1059ms
117 Accuracy: 0.9098, trained in 18567ms, evaluated in 1099ms
118 Accuracy: 0.9142, trained in 19494ms, evaluated in 1088ms
119 Accuracy: 0.9081, trained in 20435ms, evaluated in 1091ms
120 Accuracy: 0.9088, trained in 17951ms, evaluated in 1097ms
121 Accuracy: 0.9146, trained in 17794ms, evaluated in 1094ms
122 Accuracy: 0.9136, trained in 17762ms, evaluated in 1096ms
123 Accuracy: 0.9171, trained in 20312ms, evaluated in 854ms
124 Accuracy: 0.9068, trained in 18659ms, evaluated in 1088ms
125 Accuracy: 0.911, trained in 19391ms, evaluated in 751ms
126 Accuracy: 0.906, trained in 14673ms, evaluated in 1057ms
127 Accuracy: 0.9156, trained in 20424ms, evaluated in 745ms
128 Accuracy: 0.9165, trained in 16722ms, evaluated in 753ms
129 Accuracy: 0.9088, trained in 17967ms, evaluated in 1105ms
130 Accuracy: 0.9095, trained in 18801ms, evaluated in 1089ms
131 Accuracy: 0.9112, trained in 19771ms, evaluated in 755ms
132 Accuracy: 0.9046, trained in 14649ms, evaluated in 820ms
133 Accuracy: 0.9101, trained in 16016ms, evaluated in 1115ms
134 Accuracy: 0.9154, trained in 17005ms, evaluated in 806ms
135 Accuracy: 0.9117, trained in 14882ms, evaluated in 743ms
136 Accuracy: 0.9163, trained in 18055ms, evaluated in 757ms
137 Accuracy: 0.9098, trained in 19614ms, evaluated in 1099ms
138 Accuracy: 0.9145, trained in 16501ms, evaluated in 1085ms
139 Accuracy: 0.9187, trained in 15600ms, evaluated in 740ms
140 Accuracy: 0.9137, trained in 17798ms, evaluated in 1088ms
141 Accuracy: 0.9155, trained in 17930ms, evaluated in 1103ms
142 Accuracy: 0.9166, trained in 15902ms, evaluated in 738ms
143 Accuracy: 0.9101, trained in 13700ms, evaluated in 741ms
144 Accuracy: 0.916, trained in 12898ms, evaluated in 1084ms
145 Accuracy: 0.9164, trained in 19448ms, evaluated in 891ms
146 Accuracy: 0.9151, trained in 19249ms, evaluated in 1052ms
147 Accuracy: 0.9157, trained in 18857ms, evaluated in 1108ms
148 Accuracy: 0.9133, trained in 18963ms, evaluated in 1081ms
149 Accuracy: 0.9128, trained in 15352ms, evaluated in 777ms
150 Accuracy: 0.909, trained in 13315ms, evaluated in 741ms
accuracy in training data: 0.9131
general accuracy: 0.909
0.909
