10000 data loaded from mnist_test_normalized.data
60000 data loaded from mnist_train_normalized.data
0 Accuracy: 0.0983 evaluated in 698ms
1 Accuracy: 0.8842, trained in 15935ms, evaluated in 694ms
75 Accuracy: 0.786, trained in 19791ms, evaluated in 974ms
76 Accuracy: 0.7627, trained in 16247ms, evaluated in 737ms
77 Accuracy: 0.764, trained in 15512ms, evaluated in 737ms
78 Accuracy: 0.7645, trained in 18923ms, evaluated in 828ms
79 Accuracy: 0.7554, trained in 17523ms, evaluated in 1047ms
80 Accuracy: 0.7699, trained in 16945ms, evaluated in 1089ms
81 Accuracy: 0.7783, trained in 18639ms, evaluated in 1086ms
82 Accuracy: 0.7615, trained in 20816ms, evaluated in 1087ms
83 Accuracy: 0.7432, trained in 19483ms, evaluated in 1094ms
84 Accuracy: 0.7587, trained in 16416ms, evaluated in 1094ms
85 Accuracy: 0.7526, trained in 18729ms, evaluated in 746ms
86 Accuracy: 0.7655, trained in 18394ms, evaluated in 734ms
87 Accuracy: 0.7548, trained in 13158ms, evaluated in 750ms
88 Accuracy: 0.7649, trained in 19266ms, evaluated in 746ms
89 Accuracy: 0.7555, trained in 19208ms, evaluated in 1051ms
90 Accuracy: 0.7759, trained in 15863ms, evaluated in 1050ms
91 Accuracy: 0.7574, trained in 16041ms, evaluated in 937ms
92 Accuracy: 0.7618, trained in 17294ms, evaluated in 1095ms
93 Accuracy: 0.7648, trained in 18222ms, evaluated in 1114ms
94 Accuracy: 0.7551, trained in 15334ms, evaluated in 1054ms
95 Accuracy: 0.7591, trained in 14725ms, evaluated in 742ms
96 Accuracy: 0.76, trained in 17243ms, evaluated in 979ms
97 Accuracy: 0.763, trained in 15615ms, evaluated in 1092ms
98 Accuracy: 0.7517, trained in 14644ms, evaluated in 745ms
99 Accuracy: 0.7662, trained in 12719ms, evaluated in 739ms
100 Accuracy: 0.7527, trained in 15446ms, evaluated in 1091ms
101 Accuracy: 0.7623, trained in 20313ms, evaluated in 1098ms
102 Accuracy: 0.7513, trained in 19342ms, evaluated in 1043ms
103 Accuracy: 0.751, trained in 16297ms, evaluated in 1049ms
104 Accuracy: 0.7545, trained in 17142ms, evaluated in 992ms
105 Accuracy: 0.7398, trained in 19119ms, evaluated in 1079ms
106 Accuracy: 0.7518, trained in 15942ms, evaluated in 1057ms
107 Accuracy: 0.76, trained in 16301ms, evaluated in 1075ms
108 Accuracy: 0.7574, trained in 19083ms, evaluated in 967ms
109 Accuracy: 0.7552, trained in 19332ms, evaluated in 1073ms
110 Accuracy: 0.7558, trained in 17068ms, evaluated in 1097ms
111 Accuracy: 0.7547, trained in 19137ms, evaluated in 774ms
112 Accuracy: 0.7539, trained in 17409ms, evaluated in 1085ms
113 Accuracy: 0.7556, trained in 16164ms, evaluated in 751ms
114 Accuracy: 0.7541, trained in 15295ms, evaluated in 1059ms
115 Accuracy: 0.646, trained in 18198ms, evaluated in 789ms
116 Accuracy: 0.6654, trained in 13418ms, evaluated in 1094ms
117 Accuracy: 0.67, trained in 15556ms, evaluated in 1113ms
118 Accuracy: 0.6734, trained in 17055ms, evaluated in 744ms
119 Accuracy: 0.6673, trained in 15350ms, evaluated in 1002ms
120 Accuracy: 0.6683, trained in 16357ms, evaluated in 1106ms
121 Accuracy: 0.6679, trained in 18378ms, evaluated in 1071ms
122 Accuracy: 0.6509, trained in 18290ms, evaluated in 1071ms
123 Accuracy: 0.6643, trained in 17186ms, evaluated in 759ms
124 Accuracy: 0.6422, trained in 12846ms, evaluated in 747ms
125 Accuracy: 0.6703, trained in 17485ms, evaluated in 994ms
126 Accuracy: 0.649, trained in 21199ms, evaluated in 791ms
127 Accuracy: 0.6679, trained in 17154ms, evaluated in 1073ms
128 Accuracy: 0.6621, trained in 18618ms, evaluated in 1060ms
129 Accuracy: 0.6591, trained in 19129ms, evaluated in 878ms
130 Accuracy: 0.6658, trained in 19562ms, evaluated in 1068ms
131 Accuracy: 0.667, trained in 16427ms, evaluated in 762ms
132 Accuracy: 0.6701, trained in 19038ms, evaluated in 1094ms
133 Accuracy: 0.6472, trained in 17987ms, evaluated in 1103ms
134 Accuracy: 0.6451, trained in 16584ms, evaluated in 826ms
135 Accuracy: 0.644, trained in 14789ms, evaluated in 748ms
136 Accuracy: 0.6734, trained in 17088ms, evaluated in 876ms
137 Accuracy: 0.6085, trained in 17052ms, evaluated in 1069ms
138 Accuracy: 0.6684, trained in 18370ms, evaluated in 1092ms
139 Accuracy: 0.6476, trained in 17500ms, evaluated in 1096ms
140 Accuracy: 0.6501, trained in 16429ms, evaluated in 1053ms
141 Accuracy: 0.6683, trained in 17346ms, evaluated in 957ms
142 Accuracy: 0.6511, trained in 17710ms, evaluated in 754ms
143 Accuracy: 0.6482, trained in 17618ms, evaluated in 1057ms
144 Accuracy: 0.6562, trained in 19220ms, evaluated in 1118ms
145 Accuracy: 0.6604, trained in 19023ms, evaluated in 1105ms
146 Accuracy: 0.6727, trained in 17232ms, evaluated in 747ms
147 Accuracy: 0.666, trained in 20193ms, evaluated in 1123ms
148 Accuracy: 0.5837, trained in 18216ms, evaluated in 1060ms
149 Accuracy: 0.5655, trained in 16327ms, evaluated in 753ms
150 Accuracy: 0.5751, trained in 12479ms, evaluated in 731ms
accuracy in training data: 0.58305
general accuracy: 0.5751
0.5751
