10000 data loaded from mnist_test_normalized.data
60000 data loaded from mnist_train_normalized.data
0 Accuracy: 0.1031 evaluated in 836ms
1 Accuracy: 0.5966, trained in 16046ms, evaluated in 1046ms
38 Accuracy: 0.101, trained in 19924ms, evaluated in 735ms
39 Accuracy: 0.0974, trained in 17460ms, evaluated in 891ms
40 Accuracy: 0.101, trained in 14737ms, evaluated in 740ms
41 Accuracy: 0.0982, trained in 13341ms, evaluated in 766ms
42 Accuracy: 0.0958, trained in 17333ms, evaluated in 823ms
43 Accuracy: 0.1032, trained in 16568ms, evaluated in 739ms
44 Accuracy: 0.101, trained in 19687ms, evaluated in 1082ms
45 Accuracy: 0.101, trained in 18522ms, evaluated in 746ms
46 Accuracy: 0.098, trained in 17460ms, evaluated in 912ms
47 Accuracy: 0.1135, trained in 20604ms, evaluated in 1052ms
48 Accuracy: 0.0892, trained in 20493ms, evaluated in 741ms
49 Accuracy: 0.0892, trained in 16762ms, evaluated in 1088ms
50 Accuracy: 0.1135, trained in 16560ms, evaluated in 1083ms
51 Accuracy: 0.1135, trained in 14201ms, evaluated in 1036ms
52 Accuracy: 0.1135, trained in 17400ms, evaluated in 734ms
53 Accuracy: 0.1135, trained in 17255ms, evaluated in 1086ms
54 Accuracy: 0.1135, trained in 18593ms, evaluated in 1087ms
55 Accuracy: 0.1135, trained in 18727ms, evaluated in 1088ms
56 Accuracy: 0.1028, trained in 19071ms, evaluated in 731ms
57 Accuracy: 0.0974, trained in 18452ms, evaluated in 753ms
58 Accuracy: 0.1028, trained in 15980ms, evaluated in 1088ms
59 Accuracy: 0.1135, trained in 17375ms, evaluated in 1015ms
60 Accuracy: 0.0974, trained in 20774ms, evaluated in 1083ms
61 Accuracy: 0.0982, trained in 17107ms, evaluated in 943ms
62 Accuracy: 0.1009, trained in 13218ms, evaluated in 1054ms
63 Accuracy: 0.1135, trained in 20505ms, evaluated in 736ms
64 Accuracy: 0.101, trained in 14045ms, evaluated in 1089ms
65 Accuracy: 0.101, trained in 19011ms, evaluated in 725ms
66 Accuracy: 0.1135, trained in 16979ms, evaluated in 1041ms
67 Accuracy: 0.1028, trained in 18278ms, evaluated in 805ms
68 Accuracy: 0.1135, trained in 17261ms, evaluated in 739ms
69 Accuracy: 0.1032, trained in 17677ms, evaluated in 773ms
70 Accuracy: 0.1135, trained in 19111ms, evaluated in 747ms
71 Accuracy: 0.1135, trained in 13923ms, evaluated in 768ms
72 Accuracy: 0.1032, trained in 14632ms, evaluated in 729ms
73 Accuracy: 0.0982, trained in 18779ms, evaluated in 754ms
74 Accuracy: 0.101, trained in 16475ms, evaluated in 1072ms
75 Accuracy: 0.1028, trained in 19404ms, evaluated in 1091ms
76 Accuracy: 0.0982, trained in 17347ms, evaluated in 1086ms
77 Accuracy: 0.1135, trained in 17422ms, evaluated in 731ms
78 Accuracy: 0.1135, trained in 12598ms, evaluated in 734ms
79 Accuracy: 0.1135, trained in 12600ms, evaluated in 727ms
80 Accuracy: 0.0982, trained in 13047ms, evaluated in 726ms
81 Accuracy: 0.1009, trained in 19493ms, evaluated in 1085ms
82 Accuracy: 0.0974, trained in 20875ms, evaluated in 1083ms
83 Accuracy: 0.1028, trained in 15291ms, evaluated in 1059ms
84 Accuracy: 0.101, trained in 17580ms, evaluated in 1085ms
85 Accuracy: 0.1009, trained in 18264ms, evaluated in 742ms
86 Accuracy: 0.0982, trained in 17033ms, evaluated in 1082ms
87 Accuracy: 0.0892, trained in 17448ms, evaluated in 732ms
88 Accuracy: 0.0982, trained in 15170ms, evaluated in 1089ms
89 Accuracy: 0.1032, trained in 17727ms, evaluated in 1040ms
90 Accuracy: 0.1135, trained in 18479ms, evaluated in 762ms
91 Accuracy: 0.1032, trained in 14599ms, evaluated in 1087ms
92 Accuracy: 0.1135, trained in 18097ms, evaluated in 1029ms
93 Accuracy: 0.1009, trained in 18086ms, evaluated in 1067ms
94 Accuracy: 0.1028, trained in 18703ms, evaluated in 750ms
95 Accuracy: 0.0958, trained in 19131ms, evaluated in 1080ms
96 Accuracy: 0.1009, trained in 15346ms, evaluated in 933ms
97 Accuracy: 0.0958, trained in 14698ms, evaluated in 1078ms
98 Accuracy: 0.0974, trained in 16828ms, evaluated in 1074ms
99 Accuracy: 0.0974, trained in 16713ms, evaluated in 739ms
100 Accuracy: 0.101, trained in 19676ms, evaluated in 1086ms
101 Accuracy: 0.1135, trained in 16781ms, evaluated in 737ms
102 Accuracy: 0.101, trained in 17456ms, evaluated in 1089ms
103 Accuracy: 0.098, trained in 17625ms, evaluated in 734ms
104 Accuracy: 0.0892, trained in 14016ms, evaluated in 737ms
105 Accuracy: 0.1135, trained in 14822ms, evaluated in 721ms
106 Accuracy: 0.1135, trained in 12564ms, evaluated in 740ms
107 Accuracy: 0.0982, trained in 15794ms, evaluated in 1082ms
108 Accuracy: 0.101, trained in 20061ms, evaluated in 1036ms
109 Accuracy: 0.1009, trained in 16602ms, evaluated in 1052ms
110 Accuracy: 0.098, trained in 14592ms, evaluated in 1087ms
111 Accuracy: 0.1135, trained in 19590ms, evaluated in 951ms
112 Accuracy: 0.1135, trained in 15374ms, evaluated in 731ms
113 Accuracy: 0.0892, trained in 18267ms, evaluated in 1001ms
114 Accuracy: 0.0974, trained in 17941ms, evaluated in 809ms
115 Accuracy: 0.1032, trained in 15525ms, evaluated in 1037ms
116 Accuracy: 0.1135, trained in 19331ms, evaluated in 1095ms
117 Accuracy: 0.098, trained in 19617ms, evaluated in 862ms
118 Accuracy: 0.1135, trained in 18190ms, evaluated in 741ms
119 Accuracy: 0.1028, trained in 14605ms, evaluated in 1086ms
120 Accuracy: 0.1135, trained in 14501ms, evaluated in 734ms
121 Accuracy: 0.0892, trained in 13635ms, evaluated in 729ms
122 Accuracy: 0.1032, trained in 17656ms, evaluated in 1089ms
123 Accuracy: 0.0974, trained in 20564ms, evaluated in 1046ms
124 Accuracy: 0.101, trained in 19726ms, evaluated in 1094ms
125 Accuracy: 0.1032, trained in 15081ms, evaluated in 745ms
126 Accuracy: 0.1135, trained in 19388ms, evaluated in 1082ms
127 Accuracy: 0.0892, trained in 13387ms, evaluated in 1082ms
128 Accuracy: 0.0974, trained in 19000ms, evaluated in 733ms
129 Accuracy: 0.1028, trained in 18045ms, evaluated in 744ms
130 Accuracy: 0.1135, trained in 16579ms, evaluated in 749ms
131 Accuracy: 0.1009, trained in 14954ms, evaluated in 1054ms
132 Accuracy: 0.1028, trained in 17746ms, evaluated in 1061ms
133 Accuracy: 0.0974, trained in 18782ms, evaluated in 749ms
134 Accuracy: 0.0982, trained in 14904ms, evaluated in 739ms
135 Accuracy: 0.101, trained in 15028ms, evaluated in 1100ms
136 Accuracy: 0.101, trained in 13609ms, evaluated in 768ms
137 Accuracy: 0.1135, trained in 15916ms, evaluated in 1086ms
138 Accuracy: 0.1028, trained in 16515ms, evaluated in 733ms
139 Accuracy: 0.098, trained in 18923ms, evaluated in 730ms
140 Accuracy: 0.0974, trained in 19333ms, evaluated in 732ms
141 Accuracy: 0.0892, trained in 15352ms, evaluated in 738ms
142 Accuracy: 0.0974, trained in 16492ms, evaluated in 997ms
143 Accuracy: 0.1009, trained in 18578ms, evaluated in 749ms
144 Accuracy: 0.098, trained in 14702ms, evaluated in 746ms
145 Accuracy: 0.101, trained in 18534ms, evaluated in 732ms
146 Accuracy: 0.1032, trained in 16401ms, evaluated in 1061ms
147 Accuracy: 0.0958, trained in 15097ms, evaluated in 1094ms
148 Accuracy: 0.1135, trained in 15195ms, evaluated in 789ms
149 Accuracy: 0.1009, trained in 14657ms, evaluated in 847ms
150 Accuracy: 0.1135, trained in 20397ms, evaluated in 775ms
accuracy in training data: 0.112367
general accuracy: 0.1135
0.1135
